text	start	duration	sequence_id	sentence
the	0.2394606741573034	0.07982022471910113	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
dog	0.31928089887640454	0.39910112359550565	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
stood	0.7183820224719102	0.31928089887640465	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
quietly	1.0376629213483148	0.6385617977528091	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
in	1.676224719101124	0.15964044943820221	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
the	1.8358651685393261	0.07982022471910111	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
center	1.9156853932584272	0.39910112359550554	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
of	2.3147865168539328	0.07982022471910133	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
the	2.394606741573034	0.23946067415730354	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
ring	2.6340674157303376	0.7183820224719102	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
everyone	3.352449438202248	0.47892134831460664	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
at	3.8313707865168545	0.15964044943820221	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
the	3.9910112359550567	0.23946067415730354	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
show	4.23047191011236	0.31928089887640443	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
wanted	4.549752808988765	0.31928089887640443	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
to	4.869033707865169	0.15964044943820266	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
see	5.028674157303372	0.15964044943820177	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
the	5.1883146067415735	0.15964044943820266	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
dog	5.347955056179776	0.31928089887640443	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
up	5.667235955056181	0.23946067415730354	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
close	5.906696629213484	0.7982022471910115	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
a	6.704898876404496	0.23946067415730266	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
young	6.944359550561798	0.3192808988764053	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
girl	7.263640449438204	0.4789213483146062	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
reached	7.74256179775281	0.3192808988764053	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
out	8.061842696629215	0.15964044943820177	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
to	8.221483146067417	0.15964044943820177	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
touch	8.381123595505619	0.3192808988764053	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
the	8.700404494382024	0.15964044943820177	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
dog	8.860044943820226	0.7982022471910124	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
the	9.658247191011238	0.15964044943820177	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
judge	9.81788764044944	0.3991011235955053	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
walked	10.216988764044945	0.4789213483146071	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
slowly	10.695910112359552	0.4789213483146071	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
around	11.17483146067416	0.23946067415730354	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
the	11.414292134831463	0.15964044943820177	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
dog	11.573932584269665	0.3991011235955053	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
and	11.97303370786517	0.15964044943820177	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
made	12.132674157303372	0.23946067415730354	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
some	12.372134831460675	0.23946067415730354	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
notes	12.611595505617979	0.9578426966292142	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
photographers	13.569438202247193	0.9578426966292142	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
leaned	14.527280898876407	0.3991011235955053	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
in	14.926382022471913	0.23946067415730354	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
to	15.165842696629216	0.15964044943820177	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
capture	15.325483146067418	0.3991011235955053	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
the	15.724584269662923	0.15964044943820177	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
dog	15.884224719101125	0.3991011235955053	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
in	16.28332584269663	0.15964044943820355	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
good	16.442966292134834	0.23946067415730354	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
light	16.682426966292137	0.7183820224719106	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
the	17.400808988764048	0.1596404494382	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
owner	17.560449438202248	0.4789213483146071	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
gently	18.039370786516855	0.3991011235955071	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
brushed	18.438471910112362	0.4789213483146071	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
the	18.91739325842697	0.15964044943820355	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
dog	19.077033707865173	0.39910112359550354	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
before	19.476134831460676	0.23946067415730354	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
the	19.71559550561798	0.15964044943820355	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
next	19.875235955056183	0.31928089887640354	0	the dog stood quietly in the center of the ring everyone at the show wanted to see the dog up close a young girl reached out to touch the dog the judge walked slowly around the dog and made some notes photographers leaned in to capture the dog in good light the owner gently brushed the dog before the next round people in the crowd pointed at the dog and smiled the dog turned toward the sound of the applause after the show the dog rested quietly in the shade many visitors agreed the dog was the finest one there
