text	start	duration	sequence_id	sentence
the	0.23962749445676274	0.07987583148558758	0	the horse stood quietly in the center of the ring everyone at the show wanted to see the horse up close a young girl reached out to touch the horse the judge walked slowly around the horse and made some notes photographers leaned in to capture the horse in good light the owner gently brushed the horse before the next round people in the crowd pointed at the horse and smiled the horse turned toward the sound of the applause after the show the horse rested quietly in the shade many visitors agreed the horse was the finest one there
horse	0.3195033259423503	0.39937915742793795	0	the horse stood quietly in the center of the ring everyone at the show wanted to see the horse up close a young girl reached out to touch the horse the judge walked slowly around the horse and made some notes photographers leaned in to capture the horse in good light the owner gently brushed the horse before the next round people in the crowd pointed at the horse and smiled the horse turned toward the sound of the applause after the show the horse rested quietly in the shade many visitors agreed the horse was the finest one there
stood	0.7188824833702883	0.3195033259423503	0	the horse stood quietly in the center of the ring everyone at the show wanted to see the horse up close a young girl reached out to touch the horse the judge walked slowly around the horse and made some notes photographers leaned in to capture the horse in good light the owner gently brushed the horse before the next round people in the crowd pointed at the horse and smiled the horse turned toward the sound of the applause after the show the horse rested quietly in the shade many visitors agreed the horse was the finest one there
quietly	1.0383858093126386	0.6390066518847006	0	the horse stood quietly in the center of the ring everyone at the show wanted to see the horse up close a young girl reached out to touch the horse the judge walked slowly around the horse and made some notes photographers leaned in to capture the horse in good light the owner gently brushed the horse before the next round people in the crowd pointed at the horse and smiled the horse turned toward the sound of the applause after the show the horse rested quietly in the shade many visitors agreed the horse was the finest one there
in	1.6773924611973392	0.15975166297117505	0	the horse stood quietly in the center of the ring everyone at the show wanted to see the horse up close a young girl reached out to touch the horse the judge walked slowly around the horse and made some notes photographers leaned in to capture the horse in good light the owner gently brushed the horse before the next round people in the crowd pointed at the horse and smiled the horse turned toward the sound of the applause after the show the horse rested quietly in the shade many visitors agreed the horse was the finest one there
the	1.8371441241685142	0.07987583148558763	0	the horse stood quietly in the center of the ring everyone at the show wanted to see the horse up close a young girl reached out to touch the horse the judge walked slowly around the horse and made some notes photographers leaned in to capture the horse in good light the owner gently brushed the horse before the next round people in the crowd pointed at the horse and smiled the horse turned toward the sound of the applause after the show the horse rested quietly in the shade many visitors agreed the horse was the finest one there
center	1.9170199556541019	0.39937915742793795	0	the horse stood quietly in the center of the ring everyone at the show wanted to see the horse up close a young girl reached out to touch the horse the judge walked slowly around the horse and made some notes photographers leaned in to capture the horse in good light the owner gently brushed the horse before the next round people in the crowd pointed at the horse and smiled the horse turned toward the sound of the applause after the show the horse rested quietly in the shade many visitors agreed the horse was the finest one there
of	2.31639911308204	0.07987583148558741	0	the horse stood quietly in the center of the ring everyone at the show wanted to see the horse up close a young girl reached out to touch the horse the judge walked slowly around the horse and made some notes photographers leaned in to capture the horse in good light the owner gently brushed the horse before the next round people in the crowd pointed at the horse and smiled the horse turned toward the sound of the applause after the show the horse rested quietly in the shade many visitors agreed the horse was the finest one there
the	2.3962749445676272	0.23962749445676268	0	the horse stood quietly in the center of the ring everyone at the show wanted to see the horse up close a young girl reached out to touch the horse the judge walked slowly around the horse and made some notes photographers leaned in to capture the horse in good light the owner gently brushed the horse before the next round people in the crowd pointed at the horse and smiled the horse turned toward the sound of the applause after the show the horse rested quietly in the shade many visitors agreed the horse was the finest one there
ring	2.63590243902439	0.7188824833702885	0	the horse stood quietly in the center of the ring everyone at the show wanted to see the horse up close a young girl reached out to touch the horse the judge walked slowly around the horse and made some notes photographers leaned in to capture the horse in good light the owner gently brushed the horse before the next round people in the crowd pointed at the horse and smiled the horse turned toward the sound of the applause after the show the horse rested quietly in the shade many visitors agreed the horse was the finest one there
